LAUS_CODE,STATE_FIPS,COUNTY_FIPS,COUNTY,MONTH,RATE
CN410490,41,049,"Morrow County, OR",Aug-10(p),7.4
CN410510,41,051,"Multnomah County, OR",Aug-10(p),9.9
CN410530,41,053,"Polk County, OR",Aug-10(p),8.9
CN410550,41,055,"Sherman County, OR",Aug-10(p),8.0
CN410570,41,057,"Tillamook County, OR",Aug-10(p),8.8
CN410590,41,059,"Umatilla County, OR",Aug-10(p),8.6
CN410610,41,061,"Union County, OR",Aug-10(p),9.0
CN410630,41,063,"Wallowa County, OR",Aug-10(p),8.4
CN410650,41,065,"Wasco County, OR",Aug-10(p),8.6
PA410050,41,067,"Washington County, OR",Aug-10(p),8.8
CN410690,41,069,"Wheeler County, OR",Aug-10(p),10.6
PA411300,41,071,"Yamhill County, OR",Aug-10(p),10.2
PA421600,42,001,"Adams County, PA",Aug-10(p),8.1
CN420030,42,003,"Allegheny County, PA",Aug-10(p),8.0
PA421250,42,005,"Armstrong County, PA",Aug-10(p),8.9
CN420070,42,007,"Beaver County, PA",Aug-10(p),8.4
CN420090,42,009,"Bedford County, PA",Aug-10(p),10.4
PS420120,42,011,"Berks County, PA",Aug-10(p),9.5
CN420130,42,013,"Blair County, PA",Aug-10(p),7.6
PA421650,42,015,"Bradford County, PA",Aug-10(p),7.2
PS420150,42,017,"Bucks County, PA",Aug-10(p),8.0
PA421200,42,019,"Butler County, PA",Aug-10(p),7.7
PA420250,42,021,"Cambria County, PA",Aug-10(p),10.0
CN420230,42,023,"Cameron County, PA",Aug-10(p),14.8
PA421550,42,025,"Carbon County, PA",Aug-10(p),10.6
PS420200,42,027,"Centre County, PA",Aug-10(p),6.6
PS420250,42,029,"Chester County, PA",Aug-10(p),7.3
CN420310,42,031,"Clarion County, PA",Aug-10(p),10.6
PA421700,42,033,"Clearfield County, PA",Aug-10(p),10.0
CN420350,42,035,"Clinton County, PA",Aug-10(p),9.1
PA421750,42,037,"Columbia County, PA",Aug-10(p),8.7
PA421400,42,039,"Crawford County, PA",Aug-10(p),9.8
PA421900,42,041,"Cumberland County, PA",Aug-10(p),7.3
CN420430,42,043,"Dauphin County, PA",Aug-10(p),8.6
PS420300,42,045,"Delaware County, PA",Aug-10(p),9.0
CN420470,42,047,"Elk County, PA",Aug-10(p),9.7
CN420490,42,049,"Erie County, PA",Aug-10(p),9.4
PS420400,42,051,"Fayette County, PA",Aug-10(p),9.7
CN420530,42,053,"Forest County, PA",Aug-10(p),8.7
PS420450,42,055,"Franklin County, PA",Aug-10(p),8.4
CN420570,42,057,"Fulton County, PA",Aug-10(p),12.1
CN420590,42,059,"Greene County, PA",Aug-10(p),8.0
CN420610,42,061,"Huntingdon County, PA",Aug-10(p),10.4
PA421300,42,063,"Indiana County, PA",Aug-10(p),8.8
CN420650,42,065,"Jefferson County, PA",Aug-10(p),9.7
CN420670,42,067,"Juniata County, PA",Aug-10(p),7.9
CN420690,42,069,"Lackawanna County, PA",Aug-10(p),9.8
PS421500,42,071,"Lancaster County, PA",Aug-10(p),7.8
PS420600,42,073,"Lawrence County, PA",Aug-10(p),9.4
PS421550,42,075,"Lebanon County, PA",Aug-10(p),7.4
CN420770,42,077,"Lehigh County, PA",Aug-10(p),9.7
PS420700,42,079,"Luzerne County, PA",Aug-10(p),10.2
PA421150,42,081,"Lycoming County, PA",Aug-10(p),8.9
PA421800,42,083,"McKean County, PA",Aug-10(p),10.0
PA421350,42,085,"Mercer County, PA",Aug-10(p),10.7
CN420870,42,087,"Mifflin County, PA",Aug-10(p),10.2
PA421950,42,089,"Monroe County, PA",Aug-10(p),9.7
PS420850,42,091,"Montgomery County, PA",Aug-10(p),7.6
CN420930,42,093,"Montour County, PA",Aug-10(p),7.1
CN420950,42,095,"Northampton County, PA",Aug-10(p),9.5
PS420900,42,097,"Northumberland County, PA",Aug-10(p),9.4
CN420990,42,099,"Perry County, PA",Aug-10(p),8.4
PS420950,42,101,"Philadelphia County/city, PA",Aug-10(p),11.8
CN421030,42,103,"Pike County, PA",Aug-10(p),9.3
CN421050,42,105,"Potter County, PA",Aug-10(p),10.8
PS421040,42,107,"Schuylkill County, PA",Aug-10(p),10.4
CN421090,42,109,"Snyder County, PA",Aug-10(p),8.9
PA420350,42,111,"Somerset County, PA",Aug-10(p),9.5
CN421130,42,113,"Sullivan County, PA",Aug-10(p),8.3
CN421150,42,115,"Susquehanna County, PA",Aug-10(p),8.1
CN421170,42,117,"Tioga County, PA",Aug-10(p),8.4
CN421190,42,119,"Union County, PA",Aug-10(p),9.3
PA421450,42,121,"Venango County, PA",Aug-10(p),9.1
CN421230,42,123,"Warren County, PA",Aug-10(p),8.1
PS421300,42,125,"Washington County, PA",Aug-10(p),7.8
CN421270,42,127,"Wayne County, PA",Aug-10(p),7.0
PS421350,42,129,"Westmoreland County, PA",Aug-10(p),8.7
CN421310,42,131,"Wyoming County, PA",Aug-10(p),9.2
PS421400,42,133,"York County, PA",Aug-10(p),9.0
CN440010,44,001,"Bristol County, RI",Aug-10(p),10.1
CN440030,44,003,"Kent County, RI",Aug-10(p),11.6
CN440050,44,005,"Newport County, RI",Aug-10(p),9.9
CN440070,44,007,"Providence County, RI",Aug-10(p),12.8
CN440090,44,009,"Washington County, RI",Aug-10(p),9.6
CN450010,45,001,"Abbeville County, SC",Aug-10(p),13.8
PA450500,45,003,"Aiken County, SC",Aug-10(p),8.6
CN450050,45,005,"Allendale County, SC",Aug-10(p),19.5
CN450070,45,007,"Anderson County, SC",Aug-10(p),11.7
CN450090,45,009,"Bamberg County, SC",Aug-10(p),16.9
CN450110,45,011,"Barnwell County, SC",Aug-10(p),17.5
PA450550,45,013,"Beaufort County, SC",Aug-10(p),9.1
PA450600,45,015,"Berkeley County, SC",Aug-10(p),10.8
CN450170,45,017,"Calhoun County, SC",Aug-10(p),12.1
CN450190,45,019,"Charleston County, SC",Aug-10(p),9.8
CN450210,45,021,"Cherokee County, SC",Aug-10(p),14.6
CN450230,45,023,"Chester County, SC",Aug-10(p),17.9
CN450250,45,025,"Chesterfield County, SC",Aug-10(p),14.9
CN450270,45,027,"Clarendon County, SC",Aug-10(p),15.5
CN450290,45,029,"Colleton County, SC",Aug-10(p),13.4
PA450650,45,031,"Darlington County, SC",Aug-10(p),13.3
CN450330,45,033,"Dillon County, SC",Aug-10(p),15.5
PA450670,45,035,"Dorchester County, SC",Aug-10(p),9.8
CN450370,45,037,"Edgefield County, SC",Aug-10(p),10.3
CN450390,45,039,"Fairfield County, SC",Aug-10(p),13.4
PA450700,45,041,"Florence County, SC",Aug-10(p),11.6
CN450430,45,043,"Georgetown County, SC",Aug-10(p),11.7
CN450450,45,045,"Greenville County, SC",Aug-10(p),9.9
PA451100,45,047,"Greenwood County, SC",Aug-10(p),12.6
CN450490,45,049,"Hampton County, SC",Aug-10(p),14.5
CN450510,45,051,"Horry County, SC",Aug-10(p),10.5
CN450530,45,053,"Jasper County, SC",Aug-10(p),10.2
CN450550,45,055,"Kershaw County, SC",Aug-10(p),11.1
PA450770,45,057,"Lancaster County, SC",Aug-10(p),16.2
PA451150,45,059,"Laurens County, SC",Aug-10(p),12.3
CN450610,45,061,"Lee County, SC",Aug-10(p),14.5
PA450800,45,063,"Lexington County, SC",Aug-10(p),8.6
CN450650,45,065,"McCormick County, SC",Aug-10(p),15.5
CN450670,45,067,"Marion County, SC",Aug-10(p),19.8
CN450690,45,069,"Marlboro County, SC",Aug-10(p),18.5
CN450710,45,071,"Newberry County, SC",Aug-10(p),11.5
CN450730,45,073,"Oconee County, SC",Aug-10(p),12.0
PA450850,45,075,"Orangeburg County, SC",Aug-10(p),16.2
PA450900,45,077,"Pickens County, SC",Aug-10(p),10.8
CN450790,45,079,"Richland County, SC",Aug-10(p),10.6
CN450810,45,081,"Saluda County, SC",Aug-10(p),9.5
PA450400,45,083,"Spartanburg County, SC",Aug-10(p),12.0
CN450850,45,085,"Sumter County, SC",Aug-10(p),13.2
CN450870,45,087,"Union County, SC",Aug-10(p),18.4
CN450890,45,089,"Williamsburg County, SC",Aug-10(p),14.8
PA451050,45,091,"York County, SC",Aug-10(p),15.4
CN460030,46,003,"Aurora County, SD",Aug-10(p),4.8
CN460050,46,005,"Beadle County, SD",Aug-10(p),3.3
CN460070,46,007,"Bennett County, SD",Aug-10(p),5.6
CN460090,46,009,"Bon Homme County, SD",Aug-10(p),4.2
CN460110,46,011,"Brookings County, SD",Aug-10(p),4.2
CN460130,46,013,"Brown County, SD",Aug-10(p),3.1
CN460150,46,015,"Brule County, SD",Aug-10(p),3.0
CN460170,46,017,"Buffalo County, SD",Aug-10(p),16.4
CN460190,46,019,"Butte County, SD",Aug-10(p),4.3
CN460210,46,021,"Campbell County, SD",Aug-10(p),3.5
CN460230,46,023,"Charles Mix County, SD",Aug-10(p),4.0
CN460250,46,025,"Clark County, SD",Aug-10(p),3.9
CN460270,46,027,"Clay County, SD",Aug-10(p),3.9
CN460290,46,029,"Codington County, SD",Aug-10(p),3.8
CN460310,46,031,"Corson County, SD",Aug-10(p),9.3
CN460330,46,033,"Custer County, SD",Aug-10(p),3.0
CN460350,46,035,"Davison County, SD",Aug-10(p),3.6
CN460370,46,037,"Day County, SD",Aug-10(p),5.7
CN460390,46,039,"Deuel County, SD",Aug-10(p),4.1
CN460410,46,041,"Dewey County, SD",Aug-10(p),16.0
CN460430,46,043,"Douglas County, SD",Aug-10(p),3.3
CN460450,46,045,"Edmunds County, SD",Aug-10(p),2.9
CN460470,46,047,"Fall River County, SD",Aug-10(p),4.1
CN460490,46,049,"Faulk County, SD",Aug-10(p),3.7
CN460510,46,051,"Grant County, SD",Aug-10(p),4.0
CN460530,46,053,"Gregory County, SD",Aug-10(p),3.0
CN460550,46,055,"Haakon County, SD",Aug-10(p),2.4
CN460570,46,057,"Hamlin County, SD",Aug-10(p),3.9
CN460590,46,059,"Hand County, SD",Aug-10(p),2.6
CN460610,46,061,"Hanson County, SD",Aug-10(p),3.5
CN460630,46,063,"Harding County, SD",Aug-10(p),3.6
CN460650,46,065,"Hughes County, SD",Aug-10(p),2.8
CN460670,46,067,"Hutchinson County, SD",Aug-10(p),3.3
CN460690,46,069,"Hyde County, SD",Aug-10(p),3.5
CN460710,46,071,"Jackson County, SD",Aug-10(p),4.4
CN460730,46,073,"Jerauld County, SD",Aug-10(p),2.1
CN460750,46,075,"Jones County, SD",Aug-10(p),2.2
CN460770,46,077,"Kingsbury County, SD",Aug-10(p),5.0
CN460790,46,079,"Lake County, SD",Aug-10(p),5.1
CN460810,46,081,"Lawrence County, SD",Aug-10(p),4.1
CN460830,46,083,"Lincoln County, SD",Aug-10(p),4.1
CN460850,46,085,"Lyman County, SD",Aug-10(p),6.1
CN460870,46,087,"McCook County, SD",Aug-10(p),4.8
CN460890,46,089,"McPherson County, SD",Aug-10(p),4.5
CN460910,46,091,"Marshall County, SD",Aug-10(p),5.2
CN460930,46,093,"Meade County, SD",Aug-10(p),4.8
CN460950,46,095,"Mellette County, SD",Aug-10(p),6.5
CN460970,46,097,"Miner County, SD",Aug-10(p),5.1
CN460990,46,099,"Minnehaha County, SD",Aug-10(p),4.5
CN461010,46,101,"Moody County, SD",Aug-10(p),8.6
CN461030,46,103,"Pennington County, SD",Aug-10(p),3.9
CN461050,46,105,"Perkins County, SD",Aug-10(p),3.5
CN461070,46,107,"Potter County, SD",Aug-10(p),3.6
CN461090,46,109,"Roberts County, SD",Aug-10(p),5.0
CN461110,46,111,"Sanborn County, SD",Aug-10(p),3.7
CN461130,46,113,"Shannon County, SD",Aug-10(p),12.9
CN461150,46,115,"Spink County, SD",Aug-10(p),3.2
CN461170,46,117,"Stanley County, SD",Aug-10(p),2.8
CN461190,46,119,"Sully County, SD",Aug-10(p),2.0
CN461210,46,121,"Todd County, SD",Aug-10(p),7.9
CN461230,46,123,"Tripp County, SD",Aug-10(p),3.4
CN461250,46,125,"Turner County, SD",Aug-10(p),3.7
CN461270,46,127,"Union County, SD",Aug-10(p),5.3
CN461290,46,129,"Walworth County, SD",Aug-10(p),5.1
CN461350,46,135,"Yankton County, SD",Aug-10(p),4.2
CN461370,46,137,"Ziebach County, SD",Aug-10(p),9.6
PA470250,47,001,"Anderson County, TN",Aug-10(p),8.8
CN470030,47,003,"Bedford County, TN",Aug-10(p),11.9
CN470050,47,005,"Benton County, TN",Aug-10(p),12.9
CN470070,47,007,"Bledsoe County, TN",Aug-10(p),12.3
PA470300,47,009,"Blount County, TN",Aug-10(p),7.5
PA470350,47,011,"Bradley County, TN",Aug-10(p),9.1
CN470130,47,013,"Campbell County, TN",Aug-10(p),11.5
CN470150,47,015,"Cannon County, TN",Aug-10(p),9.1
CN470170,47,017,"Carroll County, TN",Aug-10(p),14.3
PA471000,47,019,"Carter County, TN",Aug-10(p),9.6
CN470210,47,021,"Cheatham County, TN",Aug-10(p),8.6
CN470230,47,023,"Chester County, TN",Aug-10(p),10.5
CN470250,47,025,"Claiborne County, TN",Aug-10(p),10.6
CN470270,47,027,"Clay County, TN",Aug-10(p),10.9
CN470290,47,029,"Cocke County, TN",Aug-10(p),11.9
CN470310,47,031,"Coffee County, TN",Aug-10(p),10.1
CN470330,47,033,"Crockett County, TN",Aug-10(p),11.9
CN470350,47,035,"Cumberland County, TN",Aug-10(p),9.9
PS470250,47,037,"Davidson County, TN",Aug-10(p),9.5
CN470390,47,039,"Decatur County, TN",Aug-10(p),11.1
CN470410,47,041,"DeKalb County, TN",Aug-10(p),9.6
CN470430,47,043,"Dickson County, TN",Aug-10(p),8.9
CN470450,47,045,"Dyer County, TN",Aug-10(p),11.9
CN470470,47,047,"Fayette County, TN",Aug-10(p),9.6
CN470490,47,049,"Fentress County, TN",Aug-10(p),11.4
CN470510,47,051,"Franklin County, TN",Aug-10(p),10.5
CN470530,47,053,"Gibson County, TN",Aug-10(p),12.7
CN470550,47,055,"Giles County, TN",Aug-10(p),13.0
CN470570,47,057,"Grainger County, TN",Aug-10(p),11.8
PA470650,47,059,"Greene County, TN",Aug-10(p),12.9
CN470610,47,061,"Grundy County, TN",Aug-10(p),11.8
CN470630,47,063,"Hamblen County, TN",Aug-10(p),10.9
CN470650,47,065,"Hamilton County, TN",Aug-10(p),8.7
CN470670,47,067,"Hancock County, TN",Aug-10(p),14.3
CN470690,47,069,"Hardeman County, TN",Aug-10(p),12.3
CN470710,47,071,"Hardin County, TN",Aug-10(p),10.7
CN470730,47,073,"Hawkins County, TN",Aug-10(p),8.8
CN470750,47,075,"Haywood County, TN",Aug-10(p),14.0
CN470770,47,077,"Henderson County, TN",Aug-10(p),14.7
CN470790,47,079,"Henry County, TN",Aug-10(p),11.2
CN470810,47,081,"Hickman County, TN",Aug-10(p),10.8
CN470830,47,083,"Houston County, TN",Aug-10(p),10.1
CN470850,47,085,"Humphreys County, TN",Aug-10(p),10.6
CN470870,47,087,"Jackson County, TN",Aug-10(p),11.2
CN470890,47,089,"Jefferson County, TN",Aug-10(p),11.4
CN470910,47,091,"Johnson County, TN",Aug-10(p),12.1
PS470150,47,093,"Knox County, TN",Aug-10(p),7.6
CN470950,47,095,"Lake County, TN",Aug-10(p),9.9
CN470970,47,097,"Lauderdale County, TN",Aug-10(p),15.0
CN470990,47,099,"Lawrence County, TN",Aug-10(p),13.9
CN471010,47,101,"Lewis County, TN",Aug-10(p),13.8
CN471030,47,103,"Lincoln County, TN",Aug-10(p),6.4
CN471050,47,105,"Loudon County, TN",Aug-10(p),7.9
CN471070,47,107,"McMinn County, TN",Aug-10(p),11.8
CN471090,47,109,"McNairy County, TN",Aug-10(p),11.7
CN471110,47,111,"Macon County, TN",Aug-10(p),8.7
PA470400,47,113,"Madison County, TN",Aug-10(p),9.8
CN471150,47,115,"Marion County, TN",Aug-10(p),10.3
CN471170,47,117,"Marshall County, TN",Aug-10(p),16.0
PA471100,47,119,"Maury County, TN",Aug-10(p),14.5
CN471210,47,121,"Meigs County, TN",Aug-10(p),12.3
CN471230,47,123,"Monroe County, TN",Aug-10(p),12.6
CN471250,47,125,"Montgomery County, TN",Aug-10(p),9.7
CN471270,47,127,"Moore County, TN",Aug-10(p),9.7
CN471290,47,129,"Morgan County, TN",Aug-10(p),11.0
CN471310,47,131,"Obion County, TN",Aug-10(p),9.6
CN471330,47,133,"Overton County, TN",Aug-10(p),9.5
CN471350,47,135,"Perry County, TN",Aug-10(p),13.4
CN471370,47,137,"Pickett County, TN",Aug-10(p),12.8
CN471390,47,139,"Polk County, TN",Aug-10(p),10.3
CN471410,47,141,"Putnam County, TN",Aug-10(p),8.9
CN471430,47,143,"Rhea County, TN",Aug-10(p),12.5
CN471450,47,145,"Roane County, TN",Aug-10(p),7.8
CN471470,47,147,"Robertson County, TN",Aug-10(p),8.4
PA470500,47,149,"Rutherford County, TN",Aug-10(p),8.6
CN471510,47,151,"Scott County, TN",Aug-10(p),19.8
CN471530,47,153,"Sequatchie County, TN",Aug-10(p),10.9
CN471550,47,155,"Sevier County, TN",Aug-10(p),8.4
PS470200,47,157,"Shelby County, TN",Aug-10(p),9.9
CN471590,47,159,"Smith County, TN",Aug-10(p),9.3
CN471610,47,161,"Stewart County, TN",Aug-10(p),10.5
PS470300,47,163,"Sullivan County, TN",Aug-10(p),7.9
PA470550,47,165,"Sumner County, TN",Aug-10(p),8.6
CN471670,47,167,"Tipton County, TN",Aug-10(p),10.3
CN471690,47,169,"Trousdale County, TN",Aug-10(p),9.8
CN471710,47,171,"Unicoi County, TN",Aug-10(p),9.1
CN471730,47,173,"Union County, TN",Aug-10(p),8.4
CN471750,47,175,"Van Buren County, TN",Aug-10(p),10.7
CN471770,47,177,"Warren County, TN",Aug-10(p),11.1
PA470600,47,179,"Washington County, TN",Aug-10(p),8.4
CN471810,47,181,"Wayne County, TN",Aug-10(p),11.9
CN471830,47,183,"Weakley County, TN",Aug-10(p),12.1
CN471850,47,185,"White County, TN",Aug-10(p),12.0
PA470800,47,187,"Williamson County, TN",Aug-10(p),7.0
PA471200,47,189,"Wilson County, TN",Aug-10(p),8.2
CN480010,48,001,"Anderson County, TX",Aug-10(p),9.8
CN480030,48,003,"Andrews County, TX",Aug-10(p),6.3
PA481550,48,005,"Angelina County, TX",Aug-10(p),8.3
CN480070,48,007,"Aransas County, TX",Aug-10(p),8.3
CN480090,48,009,"Archer County, TX",Aug-10(p),6.3
CN480110,48,011,"Armstrong County, TX",Aug-10(p),4.9
CN480130,48,013,"Atascosa County, TX",Aug-10(p),8.1
CN480150,48,015,"Austin County, TX",Aug-10(p),7.8
CN480170,48,017,"Bailey County, TX",Aug-10(p),7.2
CN480190,48,019,"Bandera County, TX",Aug-10(p),7.1
CN480210,48,021,"Bastrop County, TX",Aug-10(p),8.3
CN480230,48,023,"Baylor County, TX",Aug-10(p),6.4
CN480250,48,025,"Bee County, TX",Aug-10(p),9.9
CN480270,48,027,"Bell County, TX",Aug-10(p),7.7
CN480290,48,029,"Bexar County, TX",Aug-10(p),7.8
CN480310,48,031,"Blanco County, TX",Aug-10(p),5.7
CN480330,48,033,"Borden County, TX",Aug-10(p),5.4
CN480350,48,035,"Bosque County, TX",Aug-10(p),8.6
CN480370,48,037,"Bowie County, TX",Aug-10(p),8.8
PA483000,48,039,"Brazoria County, TX",Aug-10(p),9.4
PA481330,48,041,"Brazos County, TX",Aug-10(p),6.7
CN480430,48,043,"Brewster County, TX",Aug-10(p),5.9
CN480450,48,045,"Briscoe County, TX",Aug-10(p),5.9
CN480470,48,047,"Brooks County, TX",Aug-10(p),10.4
CN480490,48,049,"Brown County, TX",Aug-10(p),7.4
CN480510,48,051,"Burleson County, TX",Aug-10(p),6.7
CN480530,48,053,"Burnet County, TX",Aug-10(p),6.4
CN480550,48,055,"Caldwell County, TX",Aug-10(p),8.6
CN480570,48,057,"Calhoun County, TX",Aug-10(p),9.7
CN480590,48,059,"Callahan County, TX",Aug-10(p),5.9
PS480120,48,061,"Cameron County, TX",Aug-10(p),11.7
CN480630,48,063,"Camp County, TX",Aug-10(p),9.3
CN480650,48,065,"Carson County, TX",Aug-10(p),5.3
CN480670,48,067,"Cass County, TX",Aug-10(p),11.1
CN480690,48,069,"Castro County, TX",Aug-10(p),6.1
CN480710,48,071,"Chambers County, TX",Aug-10(p),10.2
CN480730,48,073,"Cherokee County, TX",Aug-10(p),9.2
CN480750,48,075,"Childress County, TX",Aug-10(p),7.0
CN480770,48,077,"Clay County, TX",Aug-10(p),6.4
CN480790,48,079,"Cochran County, TX",Aug-10(p),8.6
CN480810,48,081,"Coke County, TX",Aug-10(p),9.1
CN480830,48,083,"Coleman County, TX",Aug-10(p),7.0
CN480850,48,085,"Collin County, TX",Aug-10(p),7.7
CN480870,48,087,"Collingsworth County, TX",Aug-10(p),5.7
CN480890,48,089,"Colorado County, TX",Aug-10(p),7.3
CN480910,48,091,"Comal County, TX",Aug-10(p),6.7
CN480930,48,093,"Comanche County, TX",Aug-10(p),6.7
CN480950,48,095,"Concho County, TX",Aug-10(p),8.7
CN480970,48,097,"Cooke County, TX",Aug-10(p),6.7
PA483300,48,099,"Coryell County, TX",Aug-10(p),9.4
CN481010,48,101,"Cottle County, TX",Aug-10(p),6.4
CN481030,48,103,"Crane County, TX",Aug-10(p),7.7
CN481050,48,105,"Crockett County, TX",Aug-10(p),5.8
CN481070,48,107,"Crosby County, TX",Aug-10(p),7.5
CN481090,48,109,"Culberson County, TX",Aug-10(p),4.5
CN481110,48,111,"Dallam County, TX",Aug-10(p),5.1
CN481130,48,113,"Dallas County, TX",Aug-10(p),8.8
CN481150,48,115,"Dawson County, TX",Aug-10(p),8.4
CN481170,48,117,"Deaf Smith County, TX",Aug-10(p),6.2
CN481190,48,119,"Delta County, TX",Aug-10(p),9.2
PA481520,48,121,"Denton County, TX",Aug-10(p),7.7
CN481230,48,123,"DeWitt County, TX",Aug-10(p),8.5
CN481250,48,125,"Dickens County, TX",Aug-10(p),12.3
CN481270,48,127,"Dimmit County, TX",Aug-10(p),10.3
CN481290,48,129,"Donley County, TX",Aug-10(p),7.6
CN481310,48,131,"Duval County, TX",Aug-10(p),11.6
CN481330,48,133,"Eastland County, TX",Aug-10(p),8.3
CN481350,48,135,"Ector County, TX",Aug-10(p),8.1
CN481370,48,137,"Edwards County, TX",Aug-10(p),7.3
PA481900,48,139,"Ellis County, TX",Aug-10(p),8.8
PS480400,48,141,"El Paso County, TX",Aug-10(p),10.2
CN481430,48,143,"Erath County, TX",Aug-10(p),6.9
CN481450,48,145,"Falls County, TX",Aug-10(p),10.1
CN481470,48,147,"Fannin County, TX",Aug-10(p),9.8
CN481490,48,149,"Fayette County, TX",Aug-10(p),5.8
CN481510,48,151,"Fisher County, TX",Aug-10(p),6.9
CN481530,48,153,"Floyd County, TX",Aug-10(p),9.2
CN481550,48,155,"Foard County, TX",Aug-10(p),7.8
PA483050,48,157,"Fort Bend County, TX",Aug-10(p),8.3
CN481590,48,159,"Franklin County, TX",Aug-10(p),7.8
CN481610,48,161,"Freestone County, TX",Aug-10(p),6.7
CN481630,48,163,"Frio County, TX",Aug-10(p),8.0
CN481650,48,165,"Gaines County, TX",Aug-10(p),6.2
PS480470,48,167,"Galveston County, TX",Aug-10(p),9.3
CN481690,48,169,"Garza County, TX",Aug-10(p),5.7
CN481710,48,171,"Gillespie County, TX",Aug-10(p),4.6
CN481730,48,173,"Glasscock County, TX",Aug-10(p),5.9
CN481750,48,175,"Goliad County, TX",Aug-10(p),7.3
CN481770,48,177,"Gonzales County, TX",Aug-10(p),6.0
CN481790,48,179,"Gray County, TX",Aug-10(p),7.3
PA481000,48,181,"Grayson County, TX",Aug-10(p),8.6
CN481830,48,183,"Gregg County, TX",Aug-10(p),7.4
CN481850,48,185,"Grimes County, TX",Aug-10(p),9.0
CN481870,48,187,"Guadalupe County, TX",Aug-10(p),7.0
CN481890,48,189,"Hale County, TX",Aug-10(p),7.6
CN481910,48,191,"Hall County, TX",Aug-10(p),10.3
CN481930,48,193,"Hamilton County, TX",Aug-10(p),6.5
CN481950,48,195,"Hansford County, TX",Aug-10(p),4.7
CN481970,48,197,"Hardeman County, TX",Aug-10(p),7.5
CN481990,48,199,"Hardin County, TX",Aug-10(p),9.8
CN482010,48,201,"Harris County, TX",Aug-10(p),8.6
PA483400,48,203,"Harrison County, TX",Aug-10(p),8.8
CN482050,48,205,"Hartley County, TX",Aug-10(p),5.0
CN482070,48,207,"Haskell County, TX",Aug-10(p),5.0
CN482090,48,209,"Hays County, TX",Aug-10(p),7.2
CN482110,48,211,"Hemphill County, TX",Aug-10(p),3.0
CN482130,48,213,"Henderson County, TX",Aug-10(p),8.8
CN482150,48,215,"Hidalgo County, TX",Aug-10(p),12.2
CN482170,48,217,"Hill County, TX",Aug-10(p),8.2
CN482190,48,219,"Hockley County, TX",Aug-10(p),6.7
CN482210,48,221,"Hood County, TX",Aug-10(p),7.1
CN482230,48,223,"Hopkins County, TX",Aug-10(p),6.8
CN482250,48,225,"Houston County, TX",Aug-10(p),10.2
CN482270,48,227,"Howard County, TX",Aug-10(p),7.4
CN482290,48,229,"Hudspeth County, TX",Aug-10(p),6.2
PA483100,48,231,"Hunt County, TX",Aug-10(p),8.9
CN482330,48,233,"Hutchinson County, TX",Aug-10(p),7.6
CN482350,48,235,"Irion County, TX",Aug-10(p),4.8
CN482370,48,237,"Jack County, TX",Aug-10(p),5.5
CN482390,48,239,"Jackson County, TX",Aug-10(p),7.5
CN482410,48,241,"Jasper County, TX",Aug-10(p),11.5
CN482430,48,243,"Jeff Davis County, TX",Aug-10(p),6.0
CN482450,48,245,"Jefferson County, TX",Aug-10(p),11.1
CN482470,48,247,"Jim Hogg County, TX",Aug-10(p),7.7
CN482490,48,249,"Jim Wells County, TX",Aug-10(p),8.5
PA481540,48,251,"Johnson County, TX",Aug-10(p),8.3
CN482530,48,253,"Jones County, TX",Aug-10(p),8.3
CN482550,48,255,"Karnes County, TX",Aug-10(p),10.2
CN482570,48,257,"Kaufman County, TX",Aug-10(p),9.3
CN482590,48,259,"Kendall County, TX",Aug-10(p),6.1
CN482610,48,261,"Kenedy County, TX",Aug-10(p),4.4
CN482630,48,263,"Kent County, TX",Aug-10(p),5.8
CN482650,48,265,"Kerr County, TX",Aug-10(p),6.2
CN482670,48,267,"Kimble County, TX",Aug-10(p),6.8
CN482690,48,269,"King County, TX",Aug-10(p),5.5
CN482710,48,271,"Kinney County, TX",Aug-10(p),8.5
CN482730,48,273,"Kleberg County, TX",Aug-10(p),7.1
CN482750,48,275,"Knox County, TX",Aug-10(p),6.6
CN482770,48,277,"Lamar County, TX",Aug-10(p),9.0
CN482790,48,279,"Lamb County, TX",Aug-10(p),7.4
CN482810,48,281,"Lampasas County, TX",Aug-10(p),6.1
CN482830,48,283,"La Salle County, TX",Aug-10(p),9.3
CN482850,48,285,"Lavaca County, TX",Aug-10(p),7.3
CN482870,48,287,"Lee County, TX",Aug-10(p),7.2
CN482890,48,289,"Leon County, TX",Aug-10(p),7.4
CN482910,48,291,"Liberty County, TX",Aug-10(p),10.8
CN482930,48,293,"Limestone County, TX",Aug-10(p),7.1
CN482950,48,295,"Lipscomb County, TX",Aug-10(p),5.3
CN482970,48,297,"Live Oak County, TX",Aug-10(p),7.3
CN482990,48,299,"Llano County, TX",Aug-10(p),7.1
CN483010,48,301,"Loving County, TX",Aug-10(p),9.8
CN483030,48,303,"Lubbock County, TX",Aug-10(p),6.3
CN483050,48,305,"Lynn County, TX",Aug-10(p),7.4
CN483070,48,307,"McCulloch County, TX",Aug-10(p),7.3
CN483090,48,309,"McLennan County, TX",Aug-10(p),7.4
CN483110,48,311,"McMullen County, TX",Aug-10(p),7.2
CN483130,48,313,"Madison County, TX",Aug-10(p),8.8
CN483150,48,315,"Marion County, TX",Aug-10(p),10.7
CN483170,48,317,"Martin County, TX",Aug-10(p),6.0
